PacktPublishing/Developing-Middleware-in-Java-EE-8,NA,NA,NA,5,5,2018-04-27 06:29:47 UTC,2018-08-13 10:09:47 UTC,T,F,F,F,T,F,F,F,T,T,F,F,507,507,0,NA,NA,NA
PacktPublishing/Spring-5.0-By-Example,NA,NA,NA,55,78,2017-11-27 07:17:18 UTC,2018-04-01 11:31:09 UTC,F,F,F,F,T,F,F,F,T,F,F,F,1415,1415,0,NA,NA,NA
PistoiaHELM/HELM2NotationToolkit,F,1,Maven,3,6,2016-02-29 14:04:59 UTC,2020-06-15 20:02:16 UTC,F,F,F,F,T,F,F,F,T,F,F,F,159,552,393,documentation generation,MojoExecution:maven-javadoc-plugin,NA
Pivotal-Open-Source-Hub/StockPrediction,NA,NA,NA,68,44,2015-06-02 05:38:00 UTC,2015-06-30 18:25:57 UTC,F,F,T,F,F,F,F,T,T,F,F,F,103,103,0,NA,NA,NA
ProgrammingLife2017/Desoxyribonucleinezuur,F,1,Maven,1,1,2017-04-25 08:37:23 UTC,2017-07-07 15:05:56 UTC,F,F,F,F,T,F,F,F,T,F,T,F,108,134,26,Java compilation,MojoFailure:maven-compiler-plugin,package javafx.application does not exist
Pypy233/ERPServer,F,1,Maven,1,1,2017-12-22 02:46:54 UTC,2018-04-13 12:20:09 UTC,F,F,F,F,T,F,F,F,T,F,T,F,389,217,8,Java compilation,MojoFailure:maven-compiler-plugin,unmappable character (0xE5) for encoding US-ASCII
Qlone/basicWX,T,0,Maven,0,1,2018-01-10 03:02:19 UTC,2018-01-22 13:38:22 UTC,F,F,F,F,T,F,F,F,T,F,F,F,49,89,42,NA,NA,NA
QuakeWang/DataStructes,NA,NA,NA,2,2,2020-05-11 02:42:42 UTC,2020-07-20 12:00:21 UTC,F,F,F,F,F,F,F,F,T,F,F,F,24,24,0,NA,NA,NA
Ramit110/HackKing-s-5.0,NA,NA,NA,0,1,2018-12-08 12:04:50 UTC,2018-12-10 15:59:52 UTC,F,F,F,F,F,F,F,F,T,F,F,F,22,22,0,NA,NA,NA
RapidProjectH2020/rapid-linux,NA,NA,NA,2,1,2016-02-23 05:40:40 UTC,2017-11-10 16:02:21 UTC,T,F,F,F,T,F,F,F,T,F,F,F,82,82,0,NA,NA,NA
Redislabs-Solution-Architects/brewdis,T,0,Gradle,5,11,2019-09-19 23:42:45 UTC,2020-07-19 10:03:31 UTC,F,F,T,T,F,F,F,F,T,F,F,T,2093,72152,70059,NA,NA,NA
RivuChk/RxJavaTalk,T,0,Gradle,1,1,2017-11-12 10:07:09 UTC,2017-11-12 14:24:44 UTC,F,F,T,F,F,F,F,F,T,F,F,F,38,67,29,NA,NA,NA
RunningGreens/IntelligentPharmacy,F,1,Maven,0,1,2018-11-15 08:15:33 UTC,2018-11-15 08:30:52 UTC,F,F,F,F,T,F,F,F,T,F,F,F,473,473,0,dependencies,DependencyResolution,NA
SAP/cloud-language-servers-container,T,0,Maven,1,8,2017-08-17 18:00:44 UTC,2020-07-17 09:18:47 UTC,F,F,F,F,T,F,F,F,T,F,T,F,79,189,110,NA,NA,NA
SKHS-CS-A-Master/TicTacToe-2018,NA,NA,NA,0,13,2018-06-01 14:13:29 UTC,2018-06-11 14:11:35 UTC,F,F,F,F,F,F,F,F,T,F,F,F,13,13,0,NA,NA,NA
SaeedMasoumi/stupidwarriors,F,1,Ant,5,5,2014-04-27 08:05:39 UTC,2014-07-28 07:25:23 UTC,T,F,F,F,F,F,F,F,T,T,F,F,601,601,0,configuration,Target:-do-init,NA
SalParis/Progetto-E-18-ultimate,NA,NA,NA,0,1,2018-07-04 16:22:07 UTC,2018-07-05 16:20:08 UTC,F,F,F,F,F,F,F,F,T,F,F,F,121,121,0,NA,NA,NA
SeanOMik/TamableFoxes,F,1,Maven,7,3,2020-01-16 04:25:34 UTC,2020-07-19 19:10:53 UTC,F,F,F,F,T,F,F,F,T,F,F,F,72,72,0,dependencies,DependencyResolution,NA
Sharember/bfmvc,NA,NA,NA,84,29,2017-05-26 12:01:16 UTC,2017-10-07 03:44:55 UTC,F,F,F,F,T,F,F,F,T,F,F,F,91,91,0,NA,NA,NA
SijmenHuizenga/ASD-APP,T,0,Maven,0,1,2017-03-04 13:48:24 UTC,2017-03-17 20:15:26 UTC,F,F,F,F,T,F,F,F,T,F,F,F,133,287,154,NA,NA,NA
SmithNola/QuizGenerator,T,0,Maven,2,3,2020-05-01 22:36:50 UTC,2020-07-20 22:47:09 UTC,F,F,F,F,T,F,F,F,T,F,F,F,95,212,117,NA,NA,NA
SoftEng-HEIGVD/Teaching-HEIGVD-AMT-MVC-simple-example,T,0,Maven,1,40,2018-09-23 06:31:05 UTC,2019-10-14 08:42:30 UTC,F,F,F,F,T,F,F,F,T,F,F,F,27,72,45,NA,NA,NA
Sorixelle/bloodmoney,F,1,Gradle,0,2,2015-09-30 00:47:29 UTC,2016-04-13 13:40:13 UTC,F,F,T,F,F,F,F,F,T,F,F,F,26,27,1,dependencies,ArtifactResolve,NA
Staartvin/Statz,F,1,Maven,10,14,2016-04-15 23:03:34 UTC,2020-07-08 08:42:34 UTC,F,F,F,F,T,F,F,T,T,F,F,T,172,183,11,Java compilation,MojoFailure:maven-compiler-plugin,package me.staartvin.utils.pluginlibrary does not exist
Stegger/SteggersStudentRegistration,F,1,Ant,0,1,2019-03-18 08:22:46 UTC,2020-03-22 20:49:05 UTC,T,F,F,F,F,F,F,F,T,T,F,F,83,89,6,Java compilation,Target:-do-compile,package javafx.application does not exist
SteveTheEngineer/SS-Core-Base,T,0,Gradle,0,1,2020-02-25 13:44:00 UTC,2020-03-09 15:22:21 UTC,F,F,T,F,T,F,F,F,T,F,F,F,42,86,44,NA,NA,NA
Superdizzy17/OOP-Assignment-3-Cinema-Booking,NA,NA,NA,0,4,2017-03-20 16:30:51 UTC,2017-04-26 12:56:49 UTC,F,F,F,F,F,F,F,F,T,F,F,F,85,85,0,NA,NA,NA
TerryTsai/Serial-Monitor,F,1,Gradle,1,5,2015-12-17 21:37:22 UTC,2016-03-06 06:50:05 UTC,F,F,T,F,F,F,F,F,T,F,F,F,52,68,16,Java compilation,CompilationFailed,package javafx.application does not exist
Thanatos23/oop,NA,NA,NA,1,2,2018-06-25 21:27:03 UTC,2018-06-25 21:36:51 UTC,F,F,F,F,F,F,F,F,T,F,F,F,47,47,0,NA,NA,NA
TheDrHax/MIREA-OOP,NA,NA,NA,4,3,2015-12-26 17:55:14 UTC,2016-04-14 09:03:19 UTC,F,F,F,F,F,F,F,F,T,F,F,F,77,77,0,NA,NA,NA
ToView/qrcodecore,T,0,Maven,23,9,2018-07-17 11:06:21 UTC,2018-08-01 10:21:58 UTC,F,F,F,F,T,F,F,F,T,F,F,F,20,42,22,NA,NA,NA
Truji92/ProyectoFinalDDSI,T,0,Ant,0,1,2015-01-19 23:07:57 UTC,2015-01-20 09:00:42 UTC,T,F,F,F,F,F,F,F,T,T,F,F,86,91,10,NA,NA,NA
V1adau/GameOfLife,NA,NA,NA,0,1,2017-01-27 14:07:28 UTC,2017-11-09 16:40:12 UTC,F,F,F,F,F,F,F,F,T,F,F,F,142,142,0,NA,NA,NA
VISTALL/apache.velocity-engine,T,0,Ant,1,2,2012-06-11 14:33:25 UTC,2012-08-05 04:58:14 UTC,T,F,F,F,F,F,F,F,T,F,T,F,833,1144,311,NA,NA,NA
ValdesChe/AppGrandPa,NA,NA,NA,1,5,2018-12-25 10:57:06 UTC,2019-01-30 19:47:02 UTC,F,F,F,F,F,F,F,F,T,F,F,F,126,126,0,NA,NA,NA
VanHoangTran/wodss,NA,NA,NA,1,1,2018-02-19 14:29:21 UTC,2018-05-28 17:44:17 UTC,F,F,T,F,F,F,F,F,T,F,F,F,542,542,0,NA,NA,NA
Veronicka/VinilBanco,NA,NA,NA,1,1,2015-10-26 03:33:05 UTC,2015-11-02 19:09:47 UTC,F,F,F,F,F,F,F,T,T,F,F,F,111,111,0,NA,NA,NA
Warvale/Ace,F,1,Maven,0,1,2017-08-08 20:53:17 UTC,2017-09-14 18:38:10 UTC,F,F,F,F,T,F,F,F,T,F,F,F,39,51,12,Java compilation,MojoExecution:maven-compiler-plugin,java.lang.ExceptionInInitializerError: com.sun.tools.javac.code.TypeTags
Willian-Ribeiro/Projeto-Compilador,NA,NA,NA,0,1,2019-08-04 07:40:55 UTC,2019-10-02 01:33:01 UTC,F,F,F,F,F,F,F,F,T,F,F,F,841,841,0,NA,NA,NA
XiMingJun/videoManager,T,0,Maven,2,1,2018-05-08 11:39:46 UTC,2018-05-17 00:58:58 UTC,F,F,F,F,T,F,F,F,T,F,F,F,171,327,157,NA,NA,NA
XiaoBuDianKeJi/Mars,F,1,Maven,4,8,2017-12-24 06:39:41 UTC,2017-12-28 08:26:09 UTC,F,F,F,F,T,F,F,F,T,F,F,F,79,69,6,Java compilation,MojoFailure:maven-compiler-plugin,Source option 5 is no longer supported. Use 6 or later.
XiaoChenYung/YCBugsManager,NA,NA,NA,1,2,2016-10-23 07:56:53 UTC,2017-03-14 02:36:59 UTC,F,F,F,F,T,F,F,F,T,F,F,F,346,346,0,NA,NA,NA
Yassine-Lafryhi/Fralgo,NA,NA,NA,3,1,2019-06-12 03:21:12 UTC,2020-05-11 13:18:33 UTC,F,F,F,F,F,F,F,F,T,F,F,F,23,23,0,NA,NA,NA
Zero069/rock-paper-scissors,NA,NA,NA,2,1,2019-03-29 20:41:55 UTC,2019-10-01 22:21:36 UTC,F,F,F,F,F,F,F,F,T,F,F,F,10,10,0,NA,NA,NA
Zhaoyy/TinyPNG_JavaClient,F,1,Gradle,1,1,2015-10-20 06:48:03 UTC,2017-05-12 07:08:40 UTC,F,F,T,F,F,F,F,F,T,F,F,F,30,31,1,build files parsing/interpretation,MissingProperty,NA
Zimbra-Community/zimbra-foss-2fa,NA,NA,NA,16,10,2019-01-22 13:27:55 UTC,2020-04-02 09:01:18 UTC,F,F,F,F,F,F,F,F,T,F,F,F,230,230,0,NA,NA,NA
abcdss112313/nc_azkaban,T,0,Maven,6,5,2017-01-06 14:45:58 UTC,2017-03-07 13:40:06 UTC,F,F,F,F,T,F,F,F,T,F,F,F,603,1272,669,NA,NA,NA
abhiCR7/DataStructure,NA,NA,NA,0,1,2016-02-05 04:07:50 UTC,2019-10-15 08:53:14 UTC,F,F,F,F,F,F,F,F,T,F,F,F,27,27,0,NA,NA,NA
aditosoftware/adito-nb-modules,F,1,Maven,0,2,2018-07-30 15:34:59 UTC,2020-07-17 10:17:07 UTC,F,F,F,F,T,F,F,F,T,F,T,F,1980,1980,0,dependencies,PluginManager,NA
aditosoftware/jloadr,T,0,Maven,3,1,2016-09-08 19:07:08 UTC,2020-04-02 10:57:47 UTC,F,F,F,F,T,F,F,F,T,F,T,F,112,335,223,NA,NA,NA
aditosoftware/ojcms,T,0,Maven,3,2,2017-10-13 07:44:12 UTC,2020-06-13 14:00:11 UTC,F,F,F,F,T,F,F,F,T,F,T,F,625,1528,903,NA,NA,NA
adlered/LiteFTPD-UNIX,NA,NA,NA,32,3,2019-08-15 06:00:19 UTC,2019-11-19 01:23:36 UTC,F,F,F,F,F,F,F,F,T,F,F,F,77,77,0,NA,NA,NA
adlered/Slog4J,NA,NA,NA,5,2,2019-03-28 06:47:22 UTC,2019-09-26 01:07:55 UTC,F,F,F,F,F,F,F,F,T,F,F,F,32,32,0,NA,NA,NA
adobe/aem-core-cif-components,T,0,Maven,45,31,2019-05-01 19:40:37 UTC,2020-07-20 11:37:11 UTC,F,F,F,T,T,F,F,F,T,F,F,T,1661,51620,49959,NA,NA,NA
aelkz/FuseJDGRestSpringBoot,F,1,Maven,0,1,2019-02-11 21:36:31 UTC,2019-02-13 16:44:20 UTC,F,F,F,F,T,F,F,F,T,F,F,F,125,125,0,dependencies,DependencyResolution,NA
agido/settingsenforcer,NA,NA,NA,0,1,2017-03-23 09:27:39 UTC,2020-04-16 13:50:08 UTC,F,F,F,F,F,F,F,F,T,F,F,F,64,64,0,NA,NA,NA
ahmetaa/leblebi,T,0,Maven,11,5,2013-12-25 19:48:26 UTC,2017-03-27 11:30:44 UTC,F,F,F,F,T,F,F,F,T,F,F,F,24,64,40,NA,NA,NA
ahus1/logging-and-tracing,F,1,Maven,3,1,2016-11-06 21:36:52 UTC,2020-07-07 09:32:45 UTC,F,F,F,F,T,F,F,F,T,F,F,F,97,103,6,Java compilation,MojoExecution:maven-compiler-plugin,java.lang.ExceptionInInitializerError: com.sun.tools.javac.code.TypeTags
aikar/util,T,0,Gradle,4,2,2018-03-30 03:05:07 UTC,2018-03-31 17:42:03 UTC,F,F,T,F,F,F,F,F,T,F,F,F,85,872,787,NA,NA,NA
albuszheng/SpeechHub,NA,NA,NA,0,1,2016-11-28 01:15:04 UTC,2016-11-30 01:23:48 UTC,F,F,F,F,F,F,F,T,T,F,F,F,49,49,0,NA,NA,NA
alexandreroman/cloudnativepoll,T,0,Maven,2,5,2019-09-04 14:23:20 UTC,2020-06-26 22:12:28 UTC,F,F,F,F,T,F,F,F,T,F,F,F,85,206,121,NA,NA,NA
alexandreroman/spring-cloud-gateway-routing-demo,T,0,Maven,4,3,2020-01-13 21:17:03 UTC,2020-02-17 11:40:00 UTC,F,F,F,F,T,F,F,F,T,F,F,F,104,250,146,NA,NA,NA
alexischr/seurat,T,0,Ant,4,2,2013-09-17 07:40:41 UTC,2014-04-13 06:22:47 UTC,T,F,F,F,F,F,F,F,T,F,F,F,49,85,36,NA,NA,NA
alexpana/kreativity-ui,F,1,Gradle,15,3,2016-02-22 20:04:21 UTC,2016-10-16 20:31:15 UTC,F,F,T,F,F,F,F,F,T,F,T,F,195,196,1,build files parsing/interpretation,PluginApplication:sonarqube,NA
alfredxl/TuandaiBiPlugin,NA,NA,NA,2,1,2018-07-18 09:54:45 UTC,2018-09-20 03:21:29 UTC,F,F,F,F,F,F,F,F,T,F,F,F,59,59,0,NA,NA,NA
alhparsa/Snake,NA,NA,NA,0,1,2017-06-03 08:53:30 UTC,2018-04-08 17:47:39 UTC,F,F,F,F,F,F,F,F,T,F,F,F,16,16,0,NA,NA,NA
amosannn/zhiliao,F,1,Maven,1,2,2017-12-30 14:34:30 UTC,2018-04-10 14:05:12 UTC,F,F,F,F,T,F,F,F,T,F,F,F,84,84,0,configuration,ProjectBuilding,NA
andrewtgomez96/compiler-CPSC323,NA,NA,NA,0,1,2018-10-03 23:03:44 UTC,2018-12-11 08:04:30 UTC,F,F,F,F,F,F,F,F,T,F,F,F,84,84,0,NA,NA,NA
andriikravets/TeachingJavaMaterials,NA,NA,NA,1,2,2014-12-16 18:44:48 UTC,2015-01-13 18:32:00 UTC,F,F,F,F,T,F,F,F,T,F,F,F,92,92,0,NA,NA,NA
andysim3d/Jxpress,T,0,Maven,4,1,2016-08-19 16:22:06 UTC,2018-10-19 17:22:44 UTC,F,F,F,F,T,F,F,T,T,F,T,F,57,122,65,NA,NA,NA
apache/ambari-logsearch,F,1,Maven,13,14,2018-09-25 18:07:23 UTC,2019-02-07 19:14:34 UTC,T,F,T,T,T,F,F,F,T,F,F,T,1690,42055,40365,other build tool integration,MojoFailure:frontend-maven-plugin,NA
apache/atlas,T,0,Maven,588,361,2017-07-22 07:00:08 UTC,2020-07-20 06:58:52 UTC,F,F,F,T,T,F,F,T,T,F,F,T,3120,48680,45560,NA,NA,NA
apache/calcite,NA,NA,NA,1941,1155,2014-06-25 07:00:07 UTC,2020-07-22 03:25:49 UTC,F,F,F,F,F,F,F,F,T,F,T,F,2971,2971,0,NA,NA,NA
apache/camel,T,0,Maven,3313,4053,2009-05-21 00:25:36 UTC,2020-07-19 05:34:48 UTC,T,F,F,T,T,F,F,F,T,F,F,F,45355,140038,94683,NA,NA,NA
apache/dubbo-admin,T,0,Maven,2715,1444,2018-01-11 05:30:17 UTC,2020-07-17 05:06:11 UTC,F,F,F,T,T,F,F,F,T,F,F,T,372,39340,38968,NA,NA,NA
apache/incubator-streampipes,T,0,Maven,150,24,2018-04-22 20:06:55 UTC,2020-07-19 18:53:40 UTC,F,F,F,F,T,F,F,F,T,F,F,F,3837,7582,3745,NA,NA,NA
appian/integration-sdk-examples,NA,NA,NA,6,28,2018-10-09 19:13:19 UTC,2020-01-30 16:14:20 UTC,F,F,T,F,F,F,F,F,T,F,F,F,217,217,0,NA,NA,NA
arcao/esp8266-oled-ssd1306-font-creator,T,0,Gradle,21,7,2016-09-13 12:29:58 UTC,2020-06-24 00:51:18 UTC,F,F,T,F,F,F,F,F,T,F,F,F,21,56,35,NA,NA,NA
arohou/gP2S,F,1,Maven,8,2,2019-04-15 15:50:28 UTC,2019-05-13 16:46:58 UTC,F,F,F,T,T,F,F,F,T,F,F,T,973,45139,44166,other build tool integration,MojoFailure:frontend-maven-plugin,NA
artspb/idea-pitest,T,0,Maven,3,3,2015-01-26 17:07:48 UTC,2019-09-04 09:06:28 UTC,F,F,F,F,T,F,F,F,T,F,F,F,68,100,32,NA,NA,NA
asiermarin/u5-poo-ejemplos,NA,NA,NA,0,1,2019-02-24 19:41:55 UTC,2018-12-10 15:35:25 UTC,F,F,F,F,F,F,F,F,T,F,F,F,112,112,0,NA,NA,NA
asmehra95/wiseowl,F,1,Maven,23,9,2017-01-24 17:34:03 UTC,2020-02-12 19:30:06 UTC,F,F,F,F,T,F,F,T,T,F,F,F,172,180,8,Java compilation,MojoFailure:maven-compiler-plugin,Source option 5 is no longer supported. Use 6 or later.
aspose-diagram/Aspose.Diagram-for-Java,NA,NA,NA,7,14,2014-05-29 16:20:05 UTC,2020-04-15 09:18:15 UTC,F,F,F,F,T,F,F,F,T,F,F,F,979,979,0,NA,NA,NA
aspose-pdf/Aspose.PDF-for-Java,NA,NA,NA,59,93,2011-11-25 13:52:01 UTC,2020-02-21 10:57:41 UTC,F,F,F,F,T,F,F,T,T,F,F,F,1155,1155,0,NA,NA,NA
asraful/projectX,NA,NA,NA,1,1,2014-09-02 05:31:02 UTC,2014-11-14 19:05:57 UTC,F,F,F,F,T,F,F,F,T,F,F,F,261,261,0,NA,NA,NA
astrapi69/ent-api,F,1,Gradle,3,1,2018-12-05 20:31:06 UTC,2020-07-17 12:47:30 UTC,F,F,T,F,F,F,F,F,T,F,T,F,77,81,4,build files parsing/interpretation,MissingProperty,NA
astrapi69/silly-math,F,1,Gradle,2,1,2019-01-20 10:15:20 UTC,2020-06-16 10:22:07 UTC,F,F,T,F,F,F,F,F,T,F,T,F,35,39,4,build files parsing/interpretation,MissingProperty,NA
barancev/java_pft,NA,NA,NA,8,6,2015-12-28 15:46:54 UTC,2016-06-23 12:15:34 UTC,F,F,T,F,F,F,F,F,T,F,F,F,203,203,0,NA,NA,NA
barancev/testng_samples,F,1,Maven,6,8,2014-05-07 10:27:42 UTC,2016-04-26 11:23:19 UTC,F,F,F,F,T,F,F,F,T,F,F,F,159,159,0,dependencies,DependencyResolution,NA
basic60/ZFS,NA,NA,NA,0,1,2017-07-09 05:36:46 UTC,2017-07-17 13:49:43 UTC,F,F,F,F,F,F,F,F,T,F,F,F,49,49,0,NA,NA,NA
bdshadow/DartJsonSerializationGeneratorIdeaPlugin,NA,NA,NA,5,2,2019-03-20 07:56:08 UTC,2020-04-25 22:04:24 UTC,F,F,F,F,F,F,F,F,T,F,F,F,22,22,0,NA,NA,NA
bertrandmartel/javacard-tutorial,F,1,Gradle,13,4,2017-08-31 21:38:13 UTC,2018-11-06 21:50:50 UTC,F,F,T,F,F,F,F,F,T,F,T,T,98,99,1,build files parsing/interpretation,GroovyRuntime,NA
berv-uni-project/Crypto,T,0,Gradle,1,1,2018-01-30 08:57:12 UTC,2020-05-01 08:44:40 UTC,F,F,T,F,F,F,F,T,T,F,T,F,43,81,38,NA,NA,NA
bestksl/SSW555_repo,NA,NA,NA,3,2,2019-09-06 00:41:53 UTC,2019-11-22 05:53:37 UTC,F,F,F,F,T,F,F,F,T,F,T,F,110,110,0,NA,NA,NA
biarca4client/vertx-template-gcb,F,1,Maven,0,1,2018-05-25 20:06:09 UTC,2018-05-31 05:33:36 UTC,F,F,F,F,T,F,F,F,T,F,T,F,41,41,0,dependencies,DependencyResolution,NA
billkellett/datastax-core-java,T,0,Maven,1,1,2019-05-22 17:34:17 UTC,2019-05-23 12:49:05 UTC,F,F,F,F,T,F,F,F,T,F,F,F,34,76,42,NA,NA,NA
bisq-network/bisq,F,1,Gradle,3120,1045,2014-03-12 09:42:29 UTC,2020-07-20 18:05:50 UTC,F,F,T,T,F,F,F,F,T,F,T,F,2944,5270,2326,uncategorized,Gradle:processResources,NA
bodar/totallylazy,NA,NA,NA,247,34,2014-10-18 07:34:24 UTC,2020-04-15 07:35:30 UTC,F,F,F,F,F,F,F,F,T,F,F,F,669,669,0,NA,NA,NA
bozaro/git-lfs-migrate,F,1,Gradle,212,27,2015-06-08 16:03:45 UTC,2017-03-03 12:08:56 UTC,F,F,T,F,F,F,F,F,T,F,T,F,50,51,1,configuration,DuplicateTask,NA
brianethier/BareConnection,T,0,Gradle,1,1,2014-08-04 00:03:00 UTC,2020-04-15 14:00:39 UTC,F,F,T,F,F,F,F,F,T,F,F,F,36,88,52,NA,NA,NA
btcbrdev/bitcoin-otc-wot-for-the-lazy,NA,NA,NA,9,4,2016-01-31 20:24:55 UTC,2016-02-04 00:43:03 UTC,T,F,F,F,F,F,F,F,T,T,F,F,63,63,0,NA,NA,NA
buildupchao/HadoopLearning,T,0,Maven,0,1,2017-09-10 04:48:28 UTC,2019-03-12 03:48:37 UTC,F,F,F,F,T,F,F,F,T,F,F,F,127,279,153,NA,NA,NA
bulenkov/iconloader,F,1,Ant,36,12,2014-01-07 20:46:40 UTC,2017-08-01 19:59:35 UTC,T,F,F,F,F,F,F,F,T,F,F,F,75,78,3,uncategorized,Target:compile.module.iconloader.production,NA
burningdark1007/Tmall,F,1,Maven,0,1,2019-12-24 06:22:41 UTC,2020-07-02 01:44:35 UTC,F,F,F,F,T,F,F,F,T,F,F,F,919,799,0,uncategorized,MojoExecution:maven-clean-plugin,NA
byquanton/Haweb,NA,NA,NA,6,2,2018-07-22 09:25:09 UTC,2018-12-19 13:49:19 UTC,F,F,F,F,T,F,F,F,T,F,F,F,169,169,0,NA,NA,NA
c0wg0d/NameSync,F,1,Maven,1,1,2017-03-25 12:28:54 UTC,2017-03-25 12:29:05 UTC,F,F,F,F,T,F,F,F,T,F,F,F,36,36,0,dependencies,DependencyResolution,NA
cache117/cs453-text-doc-classification,T,0,Maven,2,1,2017-06-12 15:45:10 UTC,2017-06-19 21:40:24 UTC,F,F,F,F,T,F,F,F,T,F,F,F,10119,20246,10127,NA,NA,NA
cbh4ou/AlliedJavaSpring2019,F,1,Ant,0,2,2019-04-22 23:45:45 UTC,2019-05-16 07:40:26 UTC,T,F,F,F,F,F,F,F,T,T,F,F,87,70,3,Java compilation,Target:-do-compile,package net.proteanit.sql does not exist
cdcdec/javafx-ensemble8,F,1,Maven,0,1,2019-02-20 10:23:47 UTC,2019-02-22 05:26:36 UTC,F,F,F,F,T,F,F,F,T,F,F,F,1666,1674,8,Java compilation,MojoFailure:maven-compiler-plugin,unmappable character (0xE6) for encoding US-ASCII
ceb3745/staplesProject,NA,NA,NA,1,1,2019-03-18 22:34:13 UTC,2019-04-16 00:11:27 UTC,F,F,F,F,F,F,F,F,T,F,F,F,65,65,0,NA,NA,NA
cedricwalter/spring-batch-sample,F,1,Maven,0,1,2017-03-08 14:41:15 UTC,2017-03-08 15:25:14 UTC,F,F,F,F,T,F,F,F,T,F,F,F,38,135,97,Java compilation,MojoFailure:maven-compiler-plugin,Source option 5 is no longer supported. Use 6 or later.
chanjin/DesignEvolution,NA,NA,NA,0,1,2015-03-16 09:44:25 UTC,2015-04-08 09:50:34 UTC,F,F,F,F,F,T,F,F,T,F,F,F,114,114,0,NA,NA,NA
charxie/energy2d,NA,NA,NA,26,15,2014-03-28 15:24:48 UTC,2019-12-25 03:04:10 UTC,T,F,F,F,F,F,F,F,T,F,F,F,370,370,0,NA,NA,NA
cheenar/j-edsby.com,NA,NA,NA,2,2,2016-03-25 17:49:34 UTC,2016-03-27 02:15:49 UTC,F,F,F,F,F,F,F,F,T,F,F,F,50,50,0,NA,NA,NA
chenja01/DesignPattern,NA,NA,NA,0,1,2016-09-11 04:42:05 UTC,2016-12-23 01:13:56 UTC,F,F,F,F,F,F,F,F,T,F,F,F,225,225,0,NA,NA,NA
chenqian56131/spring-boot-starter-canal,NA,NA,NA,75,52,2018-03-20 09:02:33 UTC,2018-05-30 06:08:20 UTC,F,F,F,F,T,F,F,F,T,F,F,F,73,73,0,NA,NA,NA
cltl/OntoTagger,T,0,Maven,8,3,2013-07-10 09:17:37 UTC,2019-09-25 10:21:23 UTC,F,F,F,F,T,F,F,F,T,F,F,F,65,88,23,NA,NA,NA
code-orchestra/colt-as,NA,NA,NA,13,5,2013-07-26 05:05:52 UTC,2015-11-17 21:53:13 UTC,F,F,F,F,F,F,F,F,T,F,F,F,222,222,0,NA,NA,NA
code-orchestra/colt-build,F,1,Gradle,6,5,2013-09-03 09:41:22 UTC,2015-11-17 22:35:30 UTC,F,F,T,F,F,F,F,F,T,F,F,F,41,42,1,build files parsing/interpretation,MissingProperty,NA
comroid-git/VBAN-API,F,1,Gradle,6,1,2018-12-01 17:40:48 UTC,2020-07-22 22:11:55 UTC,F,F,T,F,T,F,F,F,T,F,F,F,241,242,1,build files parsing/interpretation,UnsupportedOperation,NA
crazyyanchao/Compiler,NA,NA,NA,1,1,2016-06-23 06:37:53 UTC,2020-04-28 05:09:20 UTC,F,F,F,F,F,F,F,T,T,F,F,F,19,19,0,NA,NA,NA
crazyyanchao/JavaGC,NA,NA,NA,1,1,2016-06-20 17:40:41 UTC,2020-04-28 05:06:45 UTC,F,F,F,F,F,F,F,F,T,F,F,F,15,15,0,NA,NA,NA
cristid9/FunWeb,NA,NA,NA,0,1,2017-03-11 19:01:18 UTC,2018-08-02 16:16:57 UTC,F,F,F,T,T,F,F,F,T,F,F,F,687,687,0,NA,NA,NA
crtomirmajer/wmd4j,F,1,Maven,31,12,2016-09-21 21:29:00 UTC,2016-12-19 06:39:48 UTC,F,F,F,F,T,F,F,F,T,F,F,F,43,51,8,Java compilation,MojoExecution:maven-compiler-plugin,java.lang.ExceptionInInitializerError: com.sun.tools.javac.code.TypeTags
cumtping/Androud-Studio-Plugin---CodeGenerator,NA,NA,NA,3,2,2016-01-31 06:58:48 UTC,2016-02-26 08:30:20 UTC,F,F,F,F,F,F,F,F,T,F,F,F,47,47,0,NA,NA,NA
customs-group/customs.clustering,F,1,Maven,1,1,2017-04-21 05:46:39 UTC,2017-06-21 06:44:16 UTC,F,F,F,F,T,F,F,F,T,F,F,F,130,126,2,Java compilation,MojoFailure:maven-compiler-plugin,package org.edward.marog does not exist
cytomine/Cytomine-java-client,T,0,Maven,12,8,2015-04-14 05:59:49 UTC,2020-04-30 08:37:30 UTC,F,F,F,F,T,F,F,F,T,F,F,F,116,244,128,NA,NA,NA
dan200/Billund,NA,NA,NA,6,4,2014-08-05 19:09:30 UTC,2014-08-05 21:23:07 UTC,F,F,F,F,F,F,F,F,T,F,F,F,66,66,0,NA,NA,NA
dashan124/healthcaremanagement,T,0,Ant,1,3,2017-11-17 05:09:12 UTC,2018-08-22 06:16:33 UTC,T,F,F,F,F,F,F,T,T,T,F,F,168,153,4,NA,NA,NA
datalogics/pdf-java-toolkit-samples,F,1,Maven,15,17,2015-12-01 21:40:08 UTC,2019-01-29 23:02:48 UTC,F,F,F,F,T,F,F,F,T,F,F,F,172,172,0,dependencies,DependencyResolution,NA
davidkneely/MusicMaker,NA,NA,NA,1,1,2015-02-13 22:26:34 UTC,2015-03-02 00:04:42 UTC,F,F,F,F,F,F,F,T,T,F,F,F,11,11,0,NA,NA,NA
